POS,ID,pos_score,neg_score
a,00203917,0,0.125

a,00204077,0.5,0

a,00204249,0.25,0

a,00204491,0.25,0.25

a,00204779,0,0.5

a,00205033,0,0.5

a,00205150,0,0.125

a,00205295,0,0.125

a,00205696,0,0.5

a,00206003,0,0

a,00206127,0,0.5

a,00206205,0,0

a,00206317,0,0.75

a,00206403,0.25,0.25

a,00206627,0,0.25

a,00206750,0,0

a,00206900,0.125,0.25

a,00207034,0,0

a,00207133,0,0

a,00207226,0.25,0

a,00207305,0,0

a,00207389,0,0

a,00207467,0,0.625

a,00207547,0,0

a,00207706,0.125,0

a,00207809,0,0

a,00207887,0,0

a,00207961,0,0.5

a,00208052,0,0

a,00208150,0,0.625

a,00208229,0,0

a,00208447,0,0

a,00208613,0,0

a,00208749,0,0

a,00208872,0,0.125

a,00208946,0,0.75

a,00209079,0,0.5

a,00209253,0.125,0.375

a,00209390,0.25,0

a,00209550,0.375,0

a,00209620,0,0

a,00209781,0,0.25

a,00209916,0,0

a,00209988,0,0.25

a,00210079,0,0.25

a,00210212,0,0.25

a,00210281,0,0

a,00210371,0,0.5

a,00210446,0,0.5

a,00210848,0,0.125

a,00211026,0,0.125

a,00211092,0.125,0.125

a,00211221,0,0

a,00211370,0.125,0.375

a,00211444,0.125,0.375

a,00211564,0.125,0.375

a,00211735,0,0

a,00211827,0,0

a,00211916,0,0

a,00212057,0,0

a,00212173,0,0.25

a,00212949,0.125,0.25

a,00213071,0.25,0.5

a,00213172,0,0

a,00213387,0,0

a,00213516,0,0.375

a,00213610,0,0.375

a,00213814,0,0

a,00213933,0,0.25

a,00214001,0,0

a,00214165,0.125,0

a,00214323,0,0

a,00214461,0,0

a,00214640,0,0.125

a,00214812,0,0

a,00214907,0,0.25

a,00215087,0,0.25

a,00215257,0,0

a,00215344,0,0

a,00215468,0,0

a,00215564,0,0

a,00215654,0,0

a,00215745,0,0.75

a,00215834,0,0

a,00215929,0.25,0

a,00216003,0.25,0

a,00216079,0.375,0

a,00216155,0,0

a,00216308,0.125,0

a,00216420,0,0

a,00216560,0,0

a,00216668,0,0.125

a,00216858,0,0

a,00217075,0,0

a,00217183,0,0.25

a,00217297,0,0

a,00217428,0.625,0

a,00217563,0,0

a,00217728,0.75,0

a,00218305,0.125,0

a,00218440,0.75,0

a,00218673,0.5,0

a,00218837,0.5,0.125

a,00218950,0.625,0

a,00219389,0.625,0.125

a,00219705,0.75,0

a,00219809,0.625,0

a,00219924,0.75,0

a,00220082,0.875,0.125

a,00220241,0.5,0

a,00220341,0.5,0.125

a,00220502,0.75,0

a,00220600,0.25,0

a,00220739,0.75,0

a,00220956,0,0.375

a,00221318,0.25,0.375

a,00221469,0,0

a,00221553,0,0.75

a,00221627,0.125,0.375

a,00221934,0.25,0.625

a,00222147,0,0

a,00222272,0.125,0.625

a,00222449,0.375,0.625

a,00222543,0,0.625

a,00222662,0,0.375

a,00222775,0,0

a,00222873,0.125,0.25

a,00222969,0,0

a,00223119,0,0.75

a,00223220,0,0

a,00223375,0.25,0.125

a,00223504,0,0

a,00223582,0.25,0.125

a,00223683,0.125,0.25

a,00223802,0.75,0

a,00224031,0.75,0

a,00224166,0,0.75

a,00224366,0,0.625

a,00224515,0.375,0.25

a,00224731,0.25,0.625

a,00225099,0.375,0.625

a,00225408,0.625,0.25

a,00225564,0,0.875

a,00225821,0.125,0.5

a,00225912,0.125,0.75

a,00226105,0,0.75

a,00226339,0.125,0.75

a,00226434,0,0.875

a,00226535,0.222,0.778

a,00226618,0.875,0

a,00226891,0.5,0

a,00227003,0.25,0.625

a,00227301,0.125,0.625

a,00227507,0.75,0

a,00228025,0,0

a,00228173,0.75,0

a,00228294,0.625,0

a,00228485,0,0

a,00228645,0.5,0

a,00228876,0.625,0

a,00228967,0.375,0

a,00229130,0.25,0

a,00229227,0.375,0.125

a,00229371,0.25,0.625

a,00229487,1,0

a,00229630,0.25,0.75

a,00229978,0.25,0.375

a,00230076,0.375,0.5

a,00230208,0.125,0.5

a,00230335,0.875,0

a,00230843,0.5,0

a,00230940,0.75,0

a,00231103,0.5,0.25

a,00231252,0,0.75

a,00231591,0,0.25

a,00231761,0.875,0

a,00231963,0.5,0

a,00232068,0.556,0.444

a,00232234,0.375,0

a,00232385,0.375,0.5

a,00232620,0,0

a,00232754,0.625,0

a,00232986,0.125,0.375

a,00233151,0,0.25

a,00233263,0,0

a,00233353,0,0

a,00233442,0,0

a,00233635,0,0

a,00233756,0,0

a,00233925,0,0

a,00234106,0,0

a,00234378,0,0

a,00234522,0,0

a,00234733,0,0

a,00234872,0,0

a,00235239,0.125,0

a,00235326,0.5,0

a,00235429,0,0.125

a,00235571,0,0

a,00235731,0.5,0

a,00235823,0,0

a,00235913,0,0

a,00235988,0.5,0

a,00236086,0.5,0

a,00236200,0.625,0

a,00236338,0,0

a,00236483,0,0.5

a,00236652,0.125,0.5

a,00236839,0,0

a,00236922,0.125,0.25

a,00236989,0,0

a,00237156,0,0

a,00237240,0,0

a,00237788,0,0

a,00237881,0.125,0

a,00237965,0.375,0

a,00238037,0,0

a,00238189,0,0

a,00238310,0,0

a,00238400,0,0

a,00238490,0,0

a,00238564,0,0

a,00238636,0,0

a,00238712,0,0

a,00238788,0,0

a,00238862,0,0

a,00238934,0,0

a,00239012,0,0

a,00239090,0,0

a,00239185,0,0

a,00239325,0,0

a,00239444,0,0

a,00239520,0,0

a,00239594,0,0.5

a,00239668,0,0

a,00239742,0.125,0

a,00239847,0,0

a,00240008,0,0

a,00240197,0.125,0

a,00240323,0,0

a,00240417,0,0

a,00240584,0.375,0

a,00240655,0,0

a,00240842,0,0

a,00241004,0,0

a,00241079,0,0

a,00241260,0,0

a,00241397,0,0

a,00241530,0,0

a,00241672,0,0

a,00241816,0,0

a,00241952,0,0

a,00242293,0,0

a,00242575,0,0

a,00242832,0,0

a,00243039,0,0

a,00243180,0,0

a,00243395,0,0

a,00243515,0,0

a,00243606,0,0

a,00243945,0,0

a,00244054,0,0

a,00244199,0,0

a,00244324,0,0.125

a,00244410,0,0

a,00244503,0,0.25

a,00244820,0,0

a,00244958,0,0

a,00245112,0,0

a,00245200,0,0

a,00245319,0,0

a,00245458,0,0

a,00245763,0,0

a,00245860,0,0

a,00245952,0,0.375

a,00246175,0,0.375

a,00246348,0,0

a,00246497,0,0.5

a,00246623,0.5,0

a,00246727,0,0.625

a,00246878,0.125,0.5

a,00247013,0.625,0

a,00247247,0.625,0

a,00247439,0,0.25

a,00247868,0,0

a,00247993,0,0.375

a,00248118,0,0

a,00248251,0,0.625

a,00248560,0.25,0.625

a,00248837,0.625,0.125

a,00249104,0,0.625

a,00249303,0,0.5

a,00249433,0.25,0.25

a,00249576,0,0

a,00249721,0.5,0.125

a,00250119,0.25,0

a,00250483,0.5,0.125

a,00250659,0.375,0

a,00250739,0.125,0.75

a,00251134,0.5,0

a,00251373,0.5,0.5

a,00251529,0.5,0

a,00251681,0.5,0.25

a,00251809,0.625,0

a,00252130,0.5,0.5

a,00252310,0.25,0

a,00252498,0.125,0.25

a,00252733,0.375,0.125

a,00252826,0.5,0.25

a,00252954,0,0

a,00253196,0,0

a,00253361,0,0

a,00253469,0,0

a,00253654,0,0

a,00253757,0,0

a,00253869,0,0

a,00254046,0,0

a,00254152,0,0.75

a,00254296,0,0.375

a,00254419,0,0.75

a,00254516,0,0

a,00254615,0,0

a,00254746,0,0

a,00254880,0,0

a,00254983,0,0.125

a,00255057,0,0

a,00255308,0,0

a,00255453,0.125,0

a,00255582,0,0

a,00255720,0,0

a,00255918,0,0

a,00256042,0.25,0

a,00256237,0,0

a,00256453,0,0.125

a,00256538,0,0

a,00256636,0,0

a,00256883,0.125,0

a,00257032,0,0

a,00257102,0,0

a,00257232,0,0

a,00257356,0.25,0

a,00257462,0,0.75

a,00257579,0.25,0

a,00257742,0,0

a,00258090,0,0

a,00258255,0,0

a,00258411,0,0

a,00258587,0,0

a,00258797,0,0

a,00258899,0.25,0.25

a,00259011,0,0

a,00259098,0.25,0

a,00259177,0,0

a,00259256,0,0

a,00259329,0,0

a,00259433,0,0

a,00259568,0,0

a,00259820,0,0.625

a,00259957,0,0

a,00260100,0,0

a,00260323,0,0

a,00260430,0,0

a,00260695,0,0

a,00260780,0.375,0.25

a,00260973,0,0

a,00261109,0,0

a,00261245,0,0

a,00261486,0.375,0

a,00261602,0,0

a,00261735,0,0

a,00261885,0,0.375

a,00262008,0.625,0

a,00262124,0,0

a,00262328,0,0

a,00262444,0,0

a,00262529,0,0

a,00262705,0,0

a,00262792,0.375,0.125

a,00263463,0.5,0.125

a,00263840,0.125,0

a,00263994,0.125,0.375

a,00264178,0.375,0.25

a,00264262,0.25,0

a,00264459,0.5,0

a,00264570,0.625,0

a,00264776,0,0.5

a,00265214,0,0.5

a,00265314,0,0.5

a,00265496,0.125,0.375

a,00265765,0.125,0.5

a,00265989,0.125,0.5

a,00266228,0,0.25

a,00266309,0.625,0

a,00266420,0.25,0.625

a,00266634,0.125,0.75

a,00266985,0.375,0.375

a,00267145,0,0

a,00267268,0,0

a,00267356,0,0

a,00267452,0,0

a,00267774,0,0.125

a,00267871,0,0.75

a,00268273,0.125,0.375

a,00268383,0.125,0.375

a,00268748,0,0

a,00268869,0,0

a,00269063,0,0

a,00269241,0,0

a,00269364,0,0

a,00269486,0,0.25

a,00269580,0.125,0.5

a,00269758,0,0

a,00269894,0,0

a,00269989,0.5,0.25

a,00270496,0,0

a,00270732,0,0

a,00270856,0,0

a,00271022,0,0.125

a,00271208,0.25,0.125

a,00271288,0,0

a,00271419,0,0

a,00271580,0,0

a,00271813,0,0

a,00271966,0,0

a,00272069,0.125,0

a,00272172,0.25,0

a,00272410,0.125,0

a,00272555,0,0.125

a,00272771,0,0.25

a,00272950,0,0

a,00273082,0.125,0.125

a,00273652,0,0.125

a,00273901,0.125,0.25

a,00274068,0.25,0.375

a,00274291,0,0.25

a,00274373,0.5,0.25

a,00274551,0.125,0.625

a,00274698,0,0

a,00274833,0,0

a,00274971,0,0.125

a,00275106,0.125,0.125

a,00275290,0.125,0.75

a,00275486,0,0.25

a,00275764,0,0.125

a,00275985,0.125,0

a,00276226,0.125,0.125

a,00276355,0,0.125

a,00276472,0,0

a,00276689,0,0

a,00276862,0,0.375

a,00277183,0,0.625

a,00277339,0,0.5

a,00277550,0,0

a,00277749,0,0

a,00277867,0,0.5

a,00278006,0,0

a,00278131,0,0.5

a,00278266,0.375,0

a,00278418,0,0.125

a,00278551,0.125,0

a,00279092,0.375,0

a,00279332,0.25,0

a,00279618,0,0

a,00280245,0,0

a,00280463,0.125,0

a,00280844,0.625,0.125

a,00281075,0.375,0.125

a,00281173,0.375,0.125

a,00281342,0.25,0

a,00281527,0.25,0

a,00281657,0.5,0

a,00282020,0,0

a,00282389,0.125,0

a,00282557,0.375,0

a,00282675,0.125,0

a,00283060,0,0

a,00283167,0.375,0

a,00283327,0.125,0

a,00283580,0.375,0

a,00283703,0.375,0

a,00283972,0,0.25

a,00284194,0.375,0.375

a,00284400,0.125,0.75

a,00284575,0.25,0.125

a,00284816,0,0

a,00284930,0,0.75

a,00285148,0,0

a,00285413,0,0.125

a,00285506,0.25,0.625

a,00285725,0.25,0

a,00285905,0,0

a,00286063,0,0

a,00286214,0.5,0

a,00286470,0.25,0

a,00286578,0.5,0

a,00286837,0.625,0

a,00287128,0.625,0

a,00287275,0,0.375

a,00287498,0.125,0

a,00287640,0.125,0.125

a,00287962,0,0.625

a,00288070,0.5,0.25

a,00288237,0.25,0.25

a,00288362,0.25,0.25

a,00288498,0.25,0.125

a,00288685,0,0

a,00288809,0,0

a,00289082,0,0.125

a,00289365,0,0

a,00289594,0,0.125

a,00289799,0,0.5

a,00289983,0,0.125

a,00290337,0,0

a,00290483,0,0.125

a,00290593,0,0

a,00290784,0.125,0.125

a,00290923,0,0

a,00291181,0,0.375

a,00291338,0,0

a,00291471,0,0

a,00291665,0,0

a,00291848,0,0

a,00292024,0,0

a,00292298,0,0

a,00292448,0,0

a,00292611,0,0.375

a,00292750,0,0

a,00292872,0,0.25

a,00292937,0.375,0

a,00293248,0,0

a,00293376,0,0.375

a,00293611,0.125,0

a,00293819,0.375,0

a,00293882,0,0

a,00294056,0.5,0

a,00294175,0,0.625

a,00294463,0,0.25

a,00294579,0,0

a,00295011,0,0.375

a,00295235,0.375,0.125

a,00295507,0.375,0.5

a,00295657,0,0

a,00295924,0,0

a,00296061,0,0

a,00296186,0,0.25

a,00296276,0.25,0

a,00296354,0,0.625

a,00296482,0,0

a,00296625,0,0

a,00296783,0,0

a,00296935,0,0

a,00297097,0,0.125

a,00297250,0,0.625

a,00297403,0.25,0

a,00297598,0,0

a,00297755,0,0

a,00297897,0,0

a,00298041,0,0

a,00298293,0,0

a,00298507,0,0

a,00298767,0,0.625

a,00299144,0,0

a,00299313,0,0

a,00299476,0,0.625

a,00299690,0,0.375

a,00300007,0,0

a,00300196,0,0.625

a,00300359,0,0.5

a,00300469,0,0

a,00300738,0.625,0

a,00300943,0,0.25

a,00301032,0,0.25

a,00301187,0.5,0

a,00301432,0,0

a,00301589,0,0

a,00301777,0.125,0.625

a,00301951,0,0

a,00302436,0,0

a,00302658,0.125,0.625

a,00302761,0.375,0

a,00302951,0.5,0

a,00303480,0.5,0.25

a,00303579,0,0.5

a,00303727,0,0.75

a,00304144,0.375,0.5

a,00304455,0.125,0.625

a,00304670,0,0.125

a,00304949,0,0.625

a,00305225,0,0.375

a,00305464,0,0.25

a,00305590,0,0.75

a,00305700,0,0.125

a,00305882,0,0.625

a,00306034,0,0.5

a,00306131,0,0.25

a,00306232,0,0.25

a,00306314,0.125,0

a,00306663,0.125,0

a,00306909,0.125,0.625

a,00307182,0.5,0.125

a,00307474,0.125,0.125

a,00307794,0,0.375

a,00308015,0,0

a,00308188,0,0.75

a,00308355,0.125,0

a,00308488,0,0

a,00308593,0.125,0.125

a,00308720,0.125,0.25

a,00308870,0,0.125

a,00309021,0.5,0

a,00309620,0.375,0

a,00309740,0.25,0

a,00309945,0.625,0

a,00310138,0.25,0.375

a,00310433,0.5,0

a,00310716,0.5,0.25

a,00310943,0.5,0

a,00311044,0,0

a,00311187,0.375,0

a,00311354,0.25,0.125

a,00311505,0.75,0

a,00311663,0,0.5

a,00312234,0.125,0.75

a,00312519,0.5,0.125

a,00312757,0.125,0.75

a,00313041,0.5,0.25

a,00313217,0.125,0.375

a,00313387,0,0

a,00313701,0,0.125

a,00313836,0,0

a,00313911,0,0

a,00314023,0,0

a,00314265,0,0

a,00314390,0,0

a,00314466,0,0

a,00314559,0,0

a,00314639,0,0

a,00314794,0,0

a,00314927,0,0

a,00315109,0,0.125

a,00315254,0,0.125

a,00315383,0,0

a,00315631,0,0

a,00315702,0,0

a,00315805,0,0

a,00315931,0,0

a,00316046,0,0

a,00316167,0,0

a,00316274,0,0.375

a,00316477,0,0.125

a,00316572,0,0

a,00316733,0,0

a,00316827,0,0

a,00317008,0,0

a,00317310,0,0

a,00317481,0.375,0

a,00317629,0,0

a,00317727,0,0

a,00317821,0,0.125

a,00317886,0.125,0

a,00318082,0,0.125

a,00318291,0,0

a,00318498,0,0

a,00318667,0,0

a,00318942,0,0

a,00319090,0,0

a,00319262,0,0.5

a,00319389,0,0.5

a,00319534,0,0

a,00319851,0,0

a,00319965,0,0.25

a,00320064,0,0

a,00320177,0,0

a,00320255,0,0

a,00320378,0,0

a,00320456,0.125,0

a,00320536,0,0

a,00320614,0,0

a,00320756,0,0

a,00320847,0,0.25

a,00320985,0,0.625

a,00321094,0,0

a,00321444,0,0

a,00321535,0,0.125

a,00321614,0,0

a,00321691,0,0

a,00321770,0.25,0

a,00321849,0,0

a,00321928,0,0

a,00322007,0,0

a,00322084,0,0

a,00322161,0,0

a,00322242,0,0

a,00322321,0.25,0

a,00322457,0.125,0

a,00322844,0,0.375

a,00322938,0,0

a,00323047,0,0.5

a,00323199,0,0.5

a,00323426,0.25,0.25

a,00323796,0,0.5

a,00323873,0.25,0

a,00324013,0.375,0

a,00324195,0.125,0

a,00324481,0,0.375

a,00324680,0,0.125

a,00324878,0,0

a,00325069,0,0.375

a,00325197,0,0.25

a,00325281,0.75,0

a,00325619,0.5,0.25

a,00325840,0.25,0

a,00325995,0.625,0.25

a,00326202,0.625,0

a,00326296,0.625,0

a,00326436,0.25,0.25

a,00326608,0,0.625

a,00327031,0,0

a,00327541,0,0

a,00327690,0,0

a,00327857,0,0.125

a,00327930,0.25,0.25

a,00328017,0,0

a,00328128,0,0.5

a,00328270,0,0.25

a,00328401,0,0

a,00328528,0.5,0

a,00328653,0.125,0.625

a,00328798,0,0

a,00329034,0,0

a,00329268,0,0.75

a,00329396,0,0.625

a,00329585,0,0

a,00329695,0,0.625

a,00329831,0,0

a,00330219,0,0

a,00330322,0,0

a,00330396,0.125,0

a,00330506,0,0

a,00330644,0,0

a,00330728,0,0

a,00330904,0,0

a,00331030,0,0

a,00331167,0.375,0

a,00331259,0.125,0

a,00331446,0,0

a,00331716,0,0

a,00331889,0.125,0

a,00332091,0.125,0

a,00332269,0,0

a,00332375,0,0

a,00332524,0,0

a,00332723,0,0

a,00332869,0,0.125

a,00333015,0,0

a,00333197,0,0

a,00333351,0,0

a,00333611,0,0

a,00333824,0,0

a,00333987,0,0

a,00334245,0,0

a,00334379,0,0

a,00334555,0,0

a,00334702,0,0

a,00334852,0.25,0.375

a,00334940,0.375,0.5

a,00335090,0,0

a,00335225,0.125,0.375

a,00335421,0,0

a,00335768,0,0

a,00335895,0.125,0.5

a,00336041,0.25,0

a,00336168,0.125,0.375

a,00336564,0,0.5

a,00336724,0.375,0.125

a,00336831,0.25,0.5

a,00337172,0.125,0.375

a,00337404,0.25,0.125

a,00337841,0,0.625

a,00338013,0,0.125

a,00338275,0.25,0.375

a,00338421,0.125,0

a,00338551,0.125,0.625

a,00338669,0,0.25

a,00338817,0.375,0

a,00339157,0.625,0

a,00339288,0.5,0

a,00339599,0.625,0

a,00339742,0.75,0

a,00339941,0.25,0.25

a,00340239,0,0

a,00340626,0,0

a,00340827,0,0

a,00341017,0,0

a,00341292,0,0

a,00341405,0,0.5

a,00341655,0,0

a,00341933,0.375,0.5

a,00342139,0.25,0

a,00342250,0.625,0.125

a,00342488,0.5,0

a,00342626,0.375,0.125

a,00342755,0.375,0

a,00342902,0,0.25

a,00343015,0,0.625

a,00343226,0.125,0

a,00343360,0,0.5

a,00343552,0.125,0

a,00343700,0.625,0

a,00343883,0.625,0

a,00344024,0.125,0.25

a,00344125,0.375,0.25

a,00344686,0.625,0

a,00344816,0.125,0.5

a,00344890,0.375,0.5

a,00345005,0.5,0

a,00345189,0,0.25

a,00345494,0,0

a,00345694,0,0

a,00345860,0,0

a,00345949,0,0

a,00346103,0.125,0

a,00346246,0.25,0

a,00346368,0,0

a,00346527,0.125,0

a,00346626,0.25,0

a,00346847,0,0

a,00346991,0.375,0.5

a,00347400,0,0

a,00347571,0.125,0.375

a,00347707,0,0.75

a,00347880,0.375,0.375

a,00348018,0,0

a,00348198,0,0

a,00348380,0.375,0.375

a,00348537,0,0

a,00348808,0,0.5

a,00348938,0.125,0.625

a,00349148,0.125,0

a,00349295,0.5,0

a,00349523,0,0.75

a,00349759,0.25,0.5

a,00349894,0,0.625

a,00350069,0.5,0

a,00350384,0,0.625

a,00350621,0.25,0

a,00350876,0,0

a,00351012,0,0

a,00351226,0,0.625

a,00351420,0,0.375

a,00351523,0.125,0.375

a,00351679,0.5,0.375

a,00351818,0,0.25

a,00351991,0,0.625

a,00352127,0,0.125

a,00352536,0,0

a,00352716,0.375,0

a,00352877,0,0

a,00353001,0,0.25

a,00353101,0.375,0

a,00353206,0,0

a,00353431,0.125,0

a,00353604,0,0.125

a,00353812,0.5,0.25

a,00353889,0.125,0.375

a,00353969,0.125,0.625

a,00354090,0,0

a,00354176,0,0

a,00354330,0,0.125

a,00354433,0.25,0

a,00354692,0.375,0.375

a,00354833,0.125,0.25

a,00354934,0.125,0

a,00355083,0,0.375

a,00355258,0,0.625

a,00355453,0,0

a,00355611,0,0.375

a,00355782,0,0

a,00355950,0,0

a,00356110,0.375,0

a,00356211,0.375,0.125

a,00356339,0.625,0

a,00356648,0,0.625

a,00356926,0,0

a,00357254,0.375,0.25

a,00357556,0,0

a,00357790,0,0

a,00357983,0,0

a,00358132,0,0

a,00358392,0,0

a,00358534,0,0

a,00358678,0.25,0

a,00358820,0,0

a,00358951,0,0

a,00359160,0,0.25

a,00359260,0,0

a,00359459,0.5,0.125

a,00359645,0.5,0

a,00359862,0.25,0.375

a,00360041,0,0

a,00360235,0,0.125

a,00360306,0,0.125

a,00360442,0,0.125

a,00360569,0,0

a,00360650,0.625,0.125

a,00360950,0.375,0

a,00361125,0.25,0

a,00361509,0.25,0.25

a,00361720,0,0

a,00361837,0,0.25

a,00362173,0.125,0.125

a,00362269,0.5,0.25

a,00362467,0.75,0

a,00362892,0.75,0.125

a,00363031,0.5,0.375

a,00363291,0.625,0

a,00363621,0.5,0.25

a,00363938,0.5,0

a,00364145,0.375,0.125

a,00364479,0.125,0.625

a,00364881,0,0.625

a,00365261,0,0.625

a,00365513,0,0

a,00365681,0,0.625

a,00365799,0,0

a,00365936,0,0.625

a,00366025,0,0

a,00366185,0,0

a,00366355,0,0

a,00366526,0,0

a,00366691,0.5,0.25

a,00369504,0,0

a,00369648,0,0

a,00369732,0,0.125

a,00369831,0,0.125

a,00369941,0,0

a,00370160,0,0

a,00370267,0,0

a,00370501,0,0

a,00370601,0,0

a,00370688,0,0.125

a,00370771,0,0

a,00370869,0,0

a,00371163,0,0

a,00371311,0,0.5

a,00371411,0,0

a,00371511,0,0

a,00371611,0.125,0

a,00371741,0,0

a,00371841,0,0

a,00371945,0,0

a,00372029,0,0

a,00372111,0,0

a,00372266,0,0

a,00372367,0,0

a,00372476,0,0

a,00372571,0,0

a,00372653,0,0

a,00372799,0,0

a,00372960,0,0

a,00373067,0,0

a,00373209,0,0

a,00373381,0,0

a,00373493,0,0

a,00373621,0,0

a,00373731,0,0.125

a,00373811,0,0

a,00373915,0,0

a,00374001,0,0

a,00374214,0,0.25

a,00374303,0,0.125

a,00374390,0,0

a,00374477,0,0

a,00374556,0,0

a,00374635,0,0

a,00374735,0.25,0

a,00374818,0,0

a,00374944,0,0

a,00375090,0,0

a,00375217,0,0

a,00375303,0,0

a,00375387,0,0.25

a,00375471,0,0

a,00375593,0,0

a,00375720,0,0

a,00375847,0,0.25

a,00375969,0,0.125

a,00376255,0,0

a,00376342,0,0

a,00376453,0,0

a,00376537,0,0

a,00376645,0,0

a,00376821,0,0

a,00376917,0,0

a,00377036,0,0

a,00377131,0,0

a,00377224,0,0

a,00377323,0,0.25

a,00377438,0,0

a,00377524,0,0

a,00377616,0,0

a,00377702,0,0

a,00377802,0,0

a,00377890,0,0

a,00378002,0,0

a,00378084,0,0

a,00378166,0,0.125

a,00378280,0,0

a,00378498,0,0

a,00378591,0,0

a,00378687,0,0

a,00378782,0,0.125

a,00378892,0,0

a,00379084,0,0

a,00379181,0,0

a,00379267,0.25,0.125

a,00379413,0,0

a,00379495,0,0

a,00379595,0,0

a,00379697,0,0.5

a,00379804,0,0

a,00379914,0,0

a,00379992,0,0

a,00380077,0,0

a,00380178,0,0.125

a,00380312,0,0

a,00380483,0,0

a,00380583,0,0

a,00380686,0,0

a,00380789,0,0.5

a,00380895,0,0

a,00380992,0,0

a,00381097,0,0

a,00381525,0,0

a,00381636,0,0

a,00381766,0,0

a,00381861,0,0

a,00381975,0,0

a,00382074,0,0

a,00382173,0,0

a,00382321,0,0

a,00382411,0,0.5

a,00382512,0,0.375

a,00382594,0.5,0

a,00382693,0,0

a,00382792,0,0

a,00382874,0,0

a,00382990,0,0

a,00383088,0,0

a,00383189,0,0

a,00383291,0,0

a,00383429,0,0.375

a,00383521,0,0.375

a,00383607,0,0

a,00383700,0,0

a,00383827,0,0

a,00383957,0,0

a,00384099,0,0

a,00384195,0.125,0

a,00384292,0,0

a,00384410,0,0

a,00384533,0,0

a,00384615,0,0.125

a,00384694,0,0

a,00384782,0,0

a,00384936,0,0.125

a,00385059,0,0

a,00385188,0,0

a,00385338,0,0

a,00385432,0.125,0

a,00385547,0,0.125

a,00385651,0,0

a,00385756,0,0

a,00385990,0,0

a,00386095,0,0

a,00386196,0,0

a,00386303,0,0

a,00386392,0.25,0.375

a,00387392,0,0

a,00387593,0,0

a,00387699,0,0.125

a,00387808,0,0

a,00387922,0,0

a,00388032,0,0

a,00388152,0,0.125

a,00388249,0,0

a,00388350,0,0

a,00388477,0,0

a,00388571,0,0

a,00388725,0,0

a,00388849,0,0.125

a,00389035,0,0

a,00389150,0.25,0

a,00389231,0,0

a,00389310,0,0

a,00389607,0,0

a,00389734,0,0

a,00389861,0,0

a,00389962,0,0

a,00390071,0.125,0.25

a,00390195,0,0

a,00390332,0,0

a,00390461,0,0

a,00390539,0,0

a,00390630,0,0

a,00390725,0,0

a,00390844,0,0

a,00390943,0,0

a,00391077,0,0

a,00391162,0,0

a,00391265,0,0

a,00391368,0,0

a,00391487,0,0

a,00391572,0,0.25

a,00391699,0,0

a,00391806,0,0.75

a,00391897,0,0

a,00392093,0,0

a,00392184,0,0

a,00392281,0,0

a,00392367,0.125,0

a,00392460,0.5,0.25

a,00392574,0,0

a,00392706,0,0

a,00392812,0,0.375

a,00393105,0,0.25

a,00393422,0,0

a,00393508,0,0.75

a,00393683,0.25,0

a,00393852,0,0.125

a,00393992,0.125,0.375

a,00394135,0.625,0

